URL,Name,data_provided_by,owner,Publishing Department,currentVersion,Frequency,source_link,supportedQueryFormats,fields,copyrightText,Application,definitionExpression,supportsPagination,canScaleSymbols,Source,supportsDistinct,hasLabels,supportsReturningQueryExtent,canModifyLayer,allowOthersToQuery,supportsStatistics,maxRecordCount,supportsTrueCurve,supportsOrderBy,owner_uid,supportsAdvancedQueries,supportsQueryWithDistance,useStandardizedQueries,hasM,isUnique,Department,isAscending,Contact Email,provenance,Last Update,Endpoint,Public Access Level,Geographic Coverage,Unique Identifier,Homepage,Publisher,capabilities,Theme,Issued,published_version_name,Contact Name,visits,parent_uid,effectiveMinScale,publication_stage,supportsDatumTransformation,maxScale,derived_view,description,htmlPopupType,published_version_uid,domain,geometryType,hasAttachments,public,contactemail,creation_date,license,api_endpoint,defaultVisibility,id,Spatial Reference wkid,displayField,last_update_date_data,downloads,keywords,category,minScale,type,u_id
https://data.seattle.gov/d/h5r8-ytew,Seattle Parks and Recreation GIS Map Layer Shapefile - Misc Court Outline,Seattle Parks and Recreation,Seattle Parks and Recreation,,,Manual,http://www.seattle.gov/parks,,,,,,,,,,,,,,,,,,aeug-9qi3,,,,,,,,,official,,,,,,,,,,,,,103,,,published,,,false,"Seattle Parks and Recreation GIS Map Layer Shapefile - Misc Court Outline

Shapefile - This Seattle Parks and Recreation ARCGIS park feature map layer was exported from SPU ARCGIS and converted to a shapefile then manually uploaded to data.seattle.gov via Socrata.

OR

Web Services - Live ""read only"" data connection ESRI web services URL: http://gisrevprxy.seattle.gov/arcgis/rest/services/DPR_EXT/ParksExternalWebsite/MapServer/19",,,data.seattle.gov,,,true,,2016-03-17T19:06Z,Public Domain,https://data.seattle.gov/resource/h5r8-ytew.json,,,,,2016-03-17T19:06Z,435,"seattle,parks,recreation,park,feature,gis,map,layer,shapefile,tetherball,four square,misc,court",Parks and Recreation,,gis map,h5r8-ytew
https://data.seattle.gov/d/2mq3-6m5s,Seattle Parks and Recreation GIS Map Layer Shapefile - Fire Pits,Seattle Parks and Recreation,Seattle Parks and Recreation,,,Manual,http://www.seattle.gov/parks,,,,,,,,,,,,,,,,,,aeug-9qi3,,,,,,,,,official,,,,,,,,,,,,,108,,,published,,,false,"Seattle Parks and Recreation GIS Map Layer Shapefile - Fire Pits

Shapefile - This Seattle Parks and Recreation ARCGIS park feature map layer was exported from SPU ARCGIS and converted to a shapefile then manually uploaded to data.seattle.gov via Socrata.

OR

Web Services - Live ""read only"" data connection ESRI web services URL: http://gisrevprxy.seattle.gov/arcgis/rest/services/DPR_EXT/ParksExternalWebsite/MapServer/14",,,data.seattle.gov,,,true,,2016-03-17T17:21Z,Public Domain,https://data.seattle.gov/resource/2mq3-6m5s.json,,,,,2016-03-17T17:21Z,452,"seattle,parks,recreation,park,feature,gis,map,layer,shapefile,fire,pit,pits",Parks and Recreation,,gis map,2mq3-6m5s
https://data.seattle.gov/d/3n3z-zjdd,Seattle Parks and Recreation GIS Map Layer Shapefile - Track Field,"Seattle, Parks, Recreation, Park, Feature, GIS, Map, Layer, Shapefile, sport, sports, Track, Field",Seattle Parks and Recreation,,,Manual,http://www.seattle.gov/parks,,,,,,,,,,,,,,,,,,aeug-9qi3,,,,,,,,,official,,,,,,,,,,,,,76,,,published,,,false,"Seattle Parks and Recreation GIS Map Layer Shapefile - Track Field

Shapefile - This Seattle Parks and Recreation ARCGIS park feature map layer was exported from SPU ARCGIS and converted to a shapefile then manually uploaded to data.seattle.gov via Socrata.

OR

Web Services - Live ""read only"" data connection ESRI web services URL: http://gisrevprxy.seattle.gov/arcgis/rest/services/DPR_EXT/ParksExternalWebsite/MapServer/49",,,data.seattle.gov,,,true,,2016-03-17T19:25Z,Public Domain,https://data.seattle.gov/resource/3n3z-zjdd.json,,,,,2016-03-17T19:25Z,361,,Parks and Recreation,,gis map,3n3z-zjdd
https://data.seattle.gov/d/9gac-x278,Seattle Parks and Recreation GIS Map Layer Web Services URL - Hand Carry Boat Launch,Seattle Parks and Recreation,Seattle Parks and Recreation,,,Weekly,http://gisrevprxy.seattle.gov/arcgis/rest/services/DPR_EXT/ParksExternalWebsite/MapServer/23,,,,,,,,,,,,,,,,,,aeug-9qi3,,,,,,,,,official,,,,,,,,,,,,,54,,,published,,,false,Seattle Parks and Recreation ARCGIS park feature map layer web services are hosted on Seattle Public Utilities' ARCGIS server. This web services URL provides a live read only data connection to the Seattle Parks and Recreations Hand Carry Boat Launch dataset.,,,data.seattle.gov,,,true,,2016-04-05T20:56Z,Public Domain,https://data.seattle.gov/resource/9gac-x278.json,,,,,2016-04-05T20:56Z,0,"seattle,parks,recreation,park,feature,gis,map,layer,web,services,endpoint,url,hand,carry,boat,launch",,,href,9gac-x278
https://data.seattle.gov/d/eqt4-hb79,Seattle Parks and Recreation GIS Map Layer Web Services URL - Play Area,Seattle Parks and Recreation,Seattle Parks and Recreation,,,Weekly,http://gisrevprxy.seattle.gov/arcgis/rest/services/DPR_EXT/ParksExternalWebsite/MapServer/33,,,,,,,,,,,,,,,,,,aeug-9qi3,,,,,,,,,official,,,,,,,,,,,,,41,,,published,,,false,Seattle Parks and Recreation ARCGIS park feature map layer web services are hosted on Seattle Public Utilities' ARCGIS server. This web services URL provides a live read only data connection to the Seattle Parks and Recreations Play Area dataset.,,,data.seattle.gov,,,true,,2016-04-06T18:16Z,Public Domain,https://data.seattle.gov/resource/eqt4-hb79.json,,,,,2016-04-06T18:16Z,0,"seattle,parks,recreation,park,feature,gis,map,layer,web,services,endpoint,url,play,areas",Parks and Recreation,,href,eqt4-hb79
https://data.seattle.gov/d/km5g-s6im,"Land Use Class, Area, Max Units Rollup",Office of Planning and Community Development,Department of Planning and Development,,,0,,,,,,,,,,,,,,,,,,,qk43-298h,,,,,,,,,community,,,,,,,,,,,,,165,n2mk-9di2,,published,,,true,,,,data.seattle.gov,,,true,,2016-02-06T23:39Z,Public Domain,https://data.seattle.gov/resource/km5g-s6im.json,,,,,2015-07-01T22:18Z,46,,,,filter,km5g-s6im
https://data.seattle.gov/d/md27-nsqu,Seattle Parks and Recreation GIS Map Layer Shapefile - Lawn Bowling Outline,Seattle Parks and Recreation,Seattle Parks and Recreation,,,Manual,http://www.seattle.gov/parks,,,,,,,,,,,,,,,,,,aeug-9qi3,,,,,,,,,official,,,,,,,,,,,,,62,,,published,,,false,"Seattle Parks and Recreation GIS Map Layer Shapefile - Lawn Bowling Outline
Shapefile - This Seattle Parks and Recreation ARCGIS park feature map layer was exported from SPU ARCGIS and converted to a shapefile then manually uploaded to data.seattle.gov via Socrata.

OR

Web Services - Live ""read only"" data connection ESRI web services URL: http://gisrevprxy.seattle.gov/arcgis/rest/services/DPR_EXT/ParksExternalWebsite/MapServer/28",,,data.seattle.gov,,,true,,2016-03-17T18:30Z,Public Domain,https://data.seattle.gov/resource/md27-nsqu.json,,,,,2016-03-17T18:30Z,548,"seattle,parks,recreation,park,feature,gis,map,layer,shapefile,lawn,bowling,outline",Parks and Recreation,,gis map,md27-nsqu
https://data.seattle.gov/d/mwc8-dtqs,Seattle Parks and Recreation GIS Map Layer Shapefile - Misc Court Point,Seattle Parks and Recreation,Seattle Parks and Recreation,,,Manual,http://www.seattle.gov/parks,,,,,,,,,,,,,,,,,,aeug-9qi3,,,,,,,,,official,,,,,,,,,,,,,68,,,published,,,false,"Seattle Parks and Recreation GIS Map Layer Shapefile - Misc Court Point
Shapefile - This Seattle Parks and Recreation ARCGIS park feature map layer was exported from SPU ARCGIS and converted to a shapefile then manually uploaded to data.seattle.gov via Socrata.

OR

Web Services - Live ""read only"" data connection ESRI web services URL: http://gisrevprxy.seattle.gov/arcgis/rest/services/DPR_EXT/ParksExternalWebsite/MapServer/18",,,data.seattle.gov,,,true,,2016-03-17T19:10Z,Public Domain,https://data.seattle.gov/resource/mwc8-dtqs.json,,,,,2016-03-17T19:10Z,427,"seattle,parks,recreation,park,feature,gis,map,layer,shapefile,tetherball,four square,misc court point",Parks and Recreation,,gis map,mwc8-dtqs
https://data.seattle.gov/d/nxag-fn26,Incident_ICV_ALL,Seattle Police Department,Seattle Police,,,Daily,,,,,,,,,,,,,,,,,,,rk76-f5ts,,,,,,,,,community,,,,,,,,,,,,,66,tpvk-5fr3,,published,,,true,"This dataset includes Police In-Car video activities. Data shows activity of In-Car recorded video including, Officer Serial Number, Start (Date & Time) of video, post recording activity code and description. Data is refreshed on a weekly basis. Data is records of video and does not imply that there is actual playable video associated.",,,data.seattle.gov,,,true,,2016-04-30T05:59Z,,https://data.seattle.gov/resource/nxag-fn26.json,,,,,2018-03-28T15:30Z,36,coban logs,Public Safety,,filter,nxag-fn26
https://data.seattle.gov/d/rjq9-67dc,Seattle Parks and Recreation GIS Map Layer Web Services URL - Bocca Ball Point,Seattle Parks and Recreation,Seattle Parks and Recreation,,,Weekly,http://gisrevprxy.seattle.gov/arcgis/rest/services/DPR_EXT/ParksExternalWebsite/MapServer/8,,,,,,,,,,,,,,,,,,aeug-9qi3,,,,,,,,,official,,,,,,,,,,,,,30,,,published,,,false,Seattle Parks and Recreation ARCGIS park feature map layer web services are hosted on Seattle Public Utilities' ARCGIS server. This web services URL provides a live read only data connection to the Seattle Parks and Recreations Bocca Ball Point dataset.,,,data.seattle.gov,,,true,,2016-04-05T17:08Z,Public Domain,https://data.seattle.gov/resource/rjq9-67dc.json,,,,,2016-04-05T17:08Z,0,"seattle,parks,recreation,park,feature,gis,map,layer,web,services,endpoint,url,bocca,ball,point",Parks and Recreation,,href,rjq9-67dc
https://data.seattle.gov/d/rnss-rcmd,Seattle Parks and Recreation GIS Map Layer Shapefile - Fishing Piers,Seattle Parks and Recreation,Seattle Parks and Recreation,,,Manual,http://www.seattle.gov/parks,,,,,,,,,,,,,,,,,,aeug-9qi3,,,,,,,,,official,,,,,,,,,,,,,101,,,published,,,false,"Seattle Parks and Recreation GIS Map Layer Shapefile - Fishing Piers

Shapefile - This Seattle Parks and Recreation ARCGIS park feature map layer was exported from SPU ARCGIS and converted to a shapefile then manually uploaded to data.seattle.gov via Socrata.

OR

Web Services - Live ""read only"" data connection ESRI web services URL: http://gisrevprxy.seattle.gov/arcgis/rest/services/DPR_EXT/ParksExternalWebsite/MapServer/15",,,data.seattle.gov,,,true,,2016-03-17T18:02Z,Public Domain,https://data.seattle.gov/resource/rnss-rcmd.json,,,,,2016-03-17T18:02Z,540,"seattle,parks,recreation,park,feature,gis,map,layer,shapefile,fishing,pier,piers",Parks and Recreation,,gis map,rnss-rcmd
https://data.seattle.gov/d/ru88-fbhk,Seattle Police Department Micro Community Policing Plan Areas,,Rebecca Wage,,,,,,,,,,,,,,,,,,,,,,if5w-vxse,,,,,,,,,official,,,,,,,,,,,,,53,,,published,,,false,,,,data.seattle.gov,,,true,,2016-03-03T16:02Z,,https://data.seattle.gov/resource/ru88-fbhk.json,,,,,2016-03-03T16:02Z,327,,,,dataset,ru88-fbhk
https://data.seattle.gov/d/xxbf-8wa5,Seattle Parks and Recreation GIS Map Layer Web Services URL - Small Craft Centers,Seattle Parks and Recreation,Seattle Parks and Recreation,,,Weekly,http://gisrevprxy.seattle.gov/arcgis/rest/services/DPR_EXT/ParksExternalWebsite/MapServer/38,,,,,,,,,,,,,,,,,,aeug-9qi3,,,,,,,,,official,,,,,,,,,,,,,53,,,published,,,false,Seattle Parks and Recreation ARCGIS park feature map layer web services are hosted on Seattle Public Utilities' ARCGIS server. This web services URL provides a live read only data connection to the Seattle Parks and Recreations Small Craft Centers dataset.,,,data.seattle.gov,,,true,,2016-04-06T19:41Z,Public Domain,https://data.seattle.gov/resource/xxbf-8wa5.json,,,,,2016-04-06T19:41Z,0,"seattle,parks,recreation,park,feature,gis,map,layer,web,services,endpoint,url,small,craft,centers",Parks and Recreation,,href,xxbf-8wa5
https://data.seattle.gov/d/3mxq-d8jx,Seattle Parks and Recreation GIS Map Layer Web Services URL - View Points,Seattle Parks and Recreation,Seattle Parks and Recreation,,,Weekly,http://gisrevprxy.seattle.gov/arcgis/rest/services/DPR_EXT/ParksExternalWebsite/MapServer/54,,,,,,,,,,,,,,,,,,aeug-9qi3,,,,,,,,,official,,,,,,,,,,,,,40,,,published,,,false,Seattle Parks and Recreation ARCGIS park feature map layer web services are hosted on Seattle Public Utilities' ARCGIS server. This web services URL provides a live read only data connection to the Seattle Parks and Recreations View Points dataset.,,,data.seattle.gov,,,true,,2016-04-06T22:07Z,Public Domain,https://data.seattle.gov/resource/3mxq-d8jx.json,,,,,2016-04-06T22:07Z,0,"seattle,parks,recreation,park,feature,gis,map,layer,web,services,endpoint,url,view,points",Parks and Recreation,,href,3mxq-d8jx
https://data.seattle.gov/d/4i5q-4j22,Relative Areas of Land Use Classes,Office of Planning and Community Development,Department of Planning and Development,,,0,,,,,,,,,,,,,,,,,,,qk43-298h,,,,,,,,,community,,,,,,,,,,,,,90,n2mk-9di2,,published,,,true,Shows relative land areas for land use classes that allow residential development in the City of Seattle.,,,data.seattle.gov,,,true,,2016-02-07T00:35Z,Public Domain,https://data.seattle.gov/resource/4i5q-4j22.json,,,,,2015-07-01T22:18Z,52,,,,chart,4i5q-4j22
https://data.seattle.gov/d/56ma-k9wu,Seattle Parks and Recreation GIS Map Layer Web Services URL - Volleyball Court Outline,Seattle Parks and Recreation,Seattle Parks and Recreation,,,Weekly,http://gisrevprxy.seattle.gov/arcgis/rest/services/DPR_EXT/ParksExternalWebsite/MapServer/52,,,,,,,,,,,,,,,,,,aeug-9qi3,,,,,,,,,official,,,,,,,,,,,,,34,,,published,,,false,Seattle Parks and Recreation ARCGIS park feature map layer web services are hosted on Seattle Public Utilities' ARCGIS server. This web services URL provides a live read only data connection to the Seattle Parks and Recreations Volleyball Court Outline dataset.,,,data.seattle.gov,,,true,,2016-04-06T21:59Z,Public Domain,https://data.seattle.gov/resource/56ma-k9wu.json,,,,,2016-04-06T21:59Z,0,"seattle,parks,recreation,park,feature,gis,map,layer,web,services,endpoint,url,volleyball,court,outline",Parks and Recreation,,href,56ma-k9wu
https://data.seattle.gov/d/7hsr-mwyt,Seattle Parks and Recreation GIS Map Layer Web Services URL - Public Restroom,Seattle Parks and Recreation,Seattle Parks and Recreation,,,Weekly,http://gisrevprxy.seattle.gov/arcgis/rest/services/DPR_EXT/ParksExternalWebsite/MapServer/9,,,,,,,,,,,,,,,,,,aeug-9qi3,,,,,,,,,official,,,,,,,,,,,,,65,,,published,,,false,Seattle Parks and Recreation ARCGIS park feature map layer web services are hosted on Seattle Public Utilities' ARCGIS server. This web services URL provides a live read only data connection to the Seattle Parks and Recreations Public Restroom dataset.,,,data.seattle.gov,,,true,,2016-04-05T17:13Z,Public Domain,https://data.seattle.gov/resource/7hsr-mwyt.json,,,,,2016-04-05T17:13Z,0,"seattle,parks,recreation,park,feature,gis,map,layer,web,services,endpoint,url,public,restroom,comfort,station",Parks and Recreation,,href,7hsr-mwyt
https://data.seattle.gov/d/8sq4-z6du,Seattle Parks and Recreation GIS Map Layer Web Services URL - Tennis Court Point,Seattle Parks and Recreation,Seattle Parks and Recreation,,,Weekly,http://gisrevprxy.seattle.gov/arcgis/rest/services/DPR_EXT/ParksExternalWebsite/MapServer/47,,,,,,,,,,,,,,,,,,aeug-9qi3,,,,,,,,,official,,,,,,,,,,,,,46,,,published,,,false,Seattle Parks and Recreation ARCGIS park feature map layer web services are hosted on Seattle Public Utilities' ARCGIS server. This web services URL provides a live read only data connection to the Seattle Parks and Recreations Tennis Court Point dataset.,,,data.seattle.gov,,,true,,2016-04-06T21:35Z,Public Domain,https://data.seattle.gov/resource/8sq4-z6du.json,,,,,2016-04-06T21:35Z,0,"seattle,parks,recreation,park,feature,gis,map,layer,web,services,endpoint,url,tennis,court,point",Parks and Recreation,,href,8sq4-z6du
https://data.seattle.gov/d/9kgq-dd2s,"Land Use Type, Area, Max Units Rollup",Office of Planning and Community Development,Department of Planning and Development,,,0,,,,,,,,,,,,,,,,,,,qk43-298h,,,,,,,,,community,,,,,,,,,,,,,84,n2mk-9di2,,published,,,true,,,,data.seattle.gov,,,true,,2016-02-06T23:39Z,Public Domain,https://data.seattle.gov/resource/9kgq-dd2s.json,,,,,2015-07-01T22:18Z,61,,,,filter,9kgq-dd2s
https://data.seattle.gov/d/cef4-nwg2,Seattle Parks and Recreation GIS Map Layer Shapefile - Swimming Beaches,Seattle Parks and Recreation,Seattle Parks and Recreation,,,Manual,http://www.seattle.gov/parks,,,,,,,,,,,,,,,,,,aeug-9qi3,,,,,,,,,official,,,,,,,,,,,,,108,,,published,,,false,"Seattle Parks and Recreation GIS Map Layer Shapefile - Swimming Beaches

Shapefile - This Seattle Parks and Recreation ARCGIS park feature map layer was exported from SPU ARCGIS and converted to a shapefile then manually uploaded to data.seattle.gov via Socrata.

OR

Web Services - Live ""read only"" data connection ESRI web services URL: http://gisrevprxy.seattle.gov/arcgis/rest/services/DPR_EXT/ParksExternalWebsite/MapServer/42",,,data.seattle.gov,,,true,,2016-03-17T15:54Z,Public Domain,https://data.seattle.gov/resource/cef4-nwg2.json,,,,,2016-03-17T15:54Z,480,"seattle,parks,recreation,park,feature,gis,map,layer,shapefile,swimming,beach,beaches",Parks and Recreation,,gis map,cef4-nwg2
https://data.seattle.gov/d/cjhd-5jyf,Seattle Parks and Recreation GIS Map Layer - Olmsted Parks,Seattle Parks and Recreation,Seattle Parks and Recreation,,,Manual,http://www.seattle.gov/parks,,,,,,,,,,,,,,,,,,aeug-9qi3,,,,,,,,,official,,,,,,,,,,,,,154,,,published,,,false,"Seattle Parks and Recreation GIS Map Layer - Olmsted Parks

Seattle Parks and Recreation ARCGIS park feature map layer was exported from SPU ARCGIS and converted to a shapefile then manually uploaded to data.seattle.gov via Socrata.",,,data.seattle.gov,,,true,,2016-03-17T00:38Z,Public Domain,https://data.seattle.gov/resource/cjhd-5jyf.json,,,,,2016-03-17T00:38Z,528,"seattle,parks,recreation,park,feature,gis,map,layer,shapefile,history,historic,olmsted",Parks and Recreation,,gis map,cjhd-5jyf
https://data.seattle.gov/d/dfr4-83id,Seattle Parks and Recreation GIS Map Layer Web Services URL - Basketball Court Outline,Seattle Parks and Recreation,Seattle Parks and Recreation,,,Weekly,http://gisrevprxy.seattle.gov/arcgis/rest/services/DPR_EXT/ParksExternalWebsite/MapServer/6,,,,,,,,,,,,,,,,,,aeug-9qi3,,,,,,,,,official,,,,,,,,,,,,,36,,,published,,,false,Seattle Parks and Recreation ARCGIS park feature map layer web services are hosted on Seattle Public Utilities' ARCGIS server. This web services URL provides a live read only data connection to the Seattle Parks and Recreations Basketball Court Outline dataset.,,,data.seattle.gov,,,true,,2016-04-05T16:54Z,Public Domain,https://data.seattle.gov/resource/dfr4-83id.json,,,,,2016-04-05T16:54Z,0,"seattle,parks,recreation,park,feature,gis,map,layer,web,services,endpoint,url,basketball,court,outline",Parks and Recreation,,href,dfr4-83id
https://data.seattle.gov/d/fhsa-ft2a,Seattle Parks and Recreation GIS Map Layer Shapefile - Bocce Ball Court Outline,Seattle Parks and Recreation,Seattle Parks and Recreation,,,Manual,http://www.seattle.gov/parks,,,,,,,,,,,,,,,,,,aeug-9qi3,,,,,,,,,official,,,,,,,,,,,,,64,,,published,,,false,"Seattle Parks and Recreation GIS Map Layer Shapefile - Bocce Ball Court Outline

Shapefile - This Seattle Parks and Recreation ARCGIS park feature map layer was exported from SPU ARCGIS and converted to a shapefile then manually uploaded to data.seattle.gov via Socrata.

OR

Web Services - Live ""read only"" data connection ESRI web services URL: http://gisrevprxy.seattle.gov/arcgis/rest/services/DPR_EXT/ParksExternalWebsite/MapServer/8",,,data.seattle.gov,,,true,,2016-03-17T17:14Z,Public Domain,https://data.seattle.gov/resource/fhsa-ft2a.json,,,,,2016-03-17T17:14Z,509,"seattle,parks,recreation,park,feature,gis,map,layer,shapefile,bocce,ball,court,outline",Parks and Recreation,,gis map,fhsa-ft2a
https://data.seattle.gov/d/hjyr-b55r,Seattle Parks and Recreation GIS Map Layer Web Services URL - Public Artwork Outside Park,Seattle Parks and Recreation,Seattle Parks and Recreation,,,Weekly,http://gisrevprxy.seattle.gov/arcgis/rest/services/DPR_EXT/ParksExternalWebsite/MapServer/35,,,,,,,,,,,,,,,,,,aeug-9qi3,,,,,,,,,official,,,,,,,,,,,,,33,,,published,,,false,Seattle Parks and Recreation ARCGIS park feature map layer web services are hosted on Seattle Public Utilities' ARCGIS server. This web services URL provides a live read only data connection to the Seattle Parks and Recreations Public Artwork Outside Park dataset.,,,data.seattle.gov,,,true,,2016-04-06T18:26Z,Public Domain,https://data.seattle.gov/resource/hjyr-b55r.json,,,,,2016-04-06T18:26Z,0,"seattle,parks,recreation,park,feature,gis,map,layer,web,services,endpoint,url,public,artwork,outside",Parks and Recreation,,href,hjyr-b55r
https://data.seattle.gov/d/hugs-vu7v,Seattle Parks and Recreation GIS Map Layer Shapefile - Horseshoe Pit Outline,Seattle Parks and Recreation,Seattle Parks and Recreation,,,Manual,http://www.seattle.gov/parks,,,,,,,,,,,,,,,,,,aeug-9qi3,,,,,,,,,official,,,,,,,,,,,,,51,,,published,,,false,"Seattle Parks and Recreation GIS Map Layer Shapefile - Horseshoe Pit Outline

Shapefile - This Seattle Parks and Recreation ARCGIS park feature map layer was exported from SPU ARCGIS and converted to a shapefile then manually uploaded to data.seattle.gov via Socrata.

OR

Web Services - Live ""read only"" data connection ESRI web services URL: http://gisrevprxy.seattle.gov/arcgis/rest/services/DPR_EXT/ParksExternalWebsite/MapServer/25",,,data.seattle.gov,,,true,,2016-03-17T18:19Z,Public Domain,https://data.seattle.gov/resource/hugs-vu7v.json,,,,,2016-03-17T18:19Z,562,"seattle,parks,recreation,park,feature,gis,map,layer,shapefile,horseshoe,pit,outline",Parks and Recreation,,gis map,hugs-vu7v
https://data.seattle.gov/d/i53y-w2vu,Seattle Parks and Recreation GIS Map Layer Shapefile - T-ball Field,Seattle Parks and Recreation,Seattle Parks and Recreation,,,Manual,http://www.seattle.gov/parks,,,,,,,,,,,,,,,,,,aeug-9qi3,,,,,,,,,official,,,,,,,,,,,,,133,,,published,,,false,"Seattle Parks and Recreation GIS Map Layer Shapefile - T-ball Field

Shapefile - This Seattle Parks and Recreation ARCGIS park feature map layer was exported from SPU ARCGIS and converted to a shapefile then manually uploaded to data.seattle.gov via Socrata.

OR

Web Services - Live ""read only"" data connection ESRI web services URL: http://gisrevprxy.seattle.gov/arcgis/rest/services/DPR_EXT/ParksExternalWebsite/MapServer/45",,,data.seattle.gov,,,true,,2016-03-17T19:15Z,Public Domain,https://data.seattle.gov/resource/i53y-w2vu.json,,,,,2016-03-17T19:15Z,555,"seattle,parks,recreation,park,feature,gis,map,layer,shapefile,sport,sports,t-ball,field",Parks and Recreation,,gis map,i53y-w2vu
https://data.seattle.gov/d/mxu9-tba2,Seattle Parks and Recreation GIS Map Layer Shapefile - Lawn Bowling Point,Seattle Parks and Recreation,Seattle Parks and Recreation,,,Manual,http://www.seattle.gov/parks,,,,,,,,,,,,,,,,,,aeug-9qi3,,,,,,,,,official,,,,,,,,,,,,,50,,,published,,,false,"Seattle Parks and Recreation GIS Map Layer Shapefile - Lawn Bowling Point

Shapefile - This Seattle Parks and Recreation ARCGIS park feature map layer was exported from SPU ARCGIS and converted to a shapefile then manually uploaded to data.seattle.gov via Socrata.

OR

Web Services - Live ""read only"" data connection ESRI web services URL: http://gisrevprxy.seattle.gov/arcgis/rest/services/DPR_EXT/ParksExternalWebsite/MapServer/27",,,data.seattle.gov,,,true,,2016-03-17T18:33Z,Public Domain,https://data.seattle.gov/resource/mxu9-tba2.json,,,,,2016-03-17T18:33Z,483,"seattle,parks,recreation,park,feature,gis,map,layer,shapefile,lawn,bowling,point",Parks and Recreation,,gis map,mxu9-tba2
https://data.seattle.gov/d/r3pn-98dr,Seattle Parks and Recreation GIS Map Layer Web Services URL - Park Boundary,Seattle Parks and Recreation,Seattle Parks and Recreation,,,Weekly,http://gisrevprxy.seattle.gov/arcgis/rest/services/DPR_EXT/ParksExternalWebsite/MapServer/55,,,,,,,,,,,,,,,,,,aeug-9qi3,,,,,,,,,official,,,,,,,,,,,,,72,,,published,,,false,Seattle Parks and Recreation ARCGIS park feature map layer web services are hosted on Seattle Public Utilities' ARCGIS server. This web services URL provides a live read only data connection to the Seattle Parks and Recreations Trails dataset.,,,data.seattle.gov,,,true,,2016-04-06T22:10Z,Public Domain,https://data.seattle.gov/resource/r3pn-98dr.json,,,,,2016-04-06T22:10Z,0,"seattle,parks,recreation,park,feature,gis,map,layer,web,services,endpoint,url,boundary",Parks and Recreation,,href,r3pn-98dr
https://data.seattle.gov/view/sh2u-wein,Families & Education Levy III Expenditures,Mayor's Office,Ayn Leslie-Cook,,,,,,,,,,,,,,,,,,,,,,q33j-byy8,,,,,,,,,official,,,,,,,,,,,,,400,,,published,,,true,"Families & Education Levy III		
Projected Expenditures for seven-year levy (Original Plan)		

7-year levy (2nd half of 2005 through 1st half of 2012)		
Levy programs increase 1 1/2%/year once program is fully ramped up		
Levy admin is capped at 5%/year		
Crossing Guard program expires mid-2008",,,data.seattle.gov,,,true,,2015-09-24T23:36Z,,https://data.seattle.gov/resource/sh2u-wein.json,,,,,2011-08-21T02:48Z,1,,Education,,datalens,sh2u-wein
https://data.seattle.gov/d/v5sd-qc37,Seattle Parks and Recreation GIS Map Layer Shapefile - Skate Park,Seattle Parks and Recreation,Seattle Parks and Recreation,,,Manual,http://www.seattle.gov/parks,,,,,,,,,,,,,,,,,,aeug-9qi3,,,,,,,,,official,,,,,,,,,,,,,129,,,published,,,false,"Seattle Parks and Recreation GIS Map Layer Shapefile - Skate Park

Shapefile - This Seattle Parks and Recreation ARCGIS park feature map layer was exported from SPU ARCGIS and converted to a shapefile then manually uploaded to data.seattle.gov via Socrata.

OR

Web Services - Live ""read only"" data connection ESRI web services URL: http://gisrevprxy.seattle.gov/arcgis/rest/services/DPR_EXT/ParksExternalWebsite/MapServer/37",,,data.seattle.gov,,,true,,2016-03-17T16:49Z,Public Domain,https://data.seattle.gov/resource/v5sd-qc37.json,,,,,2016-03-17T16:49Z,488,"seattle,parks,recreation,park,feature,gis,map,layer,shapefile,skate",Parks and Recreation,,gis map,v5sd-qc37
https://data.seattle.gov/d/vghy-nwt5,Seattle Parks and Recreation GIS Map Layer Web Services URL - Football Field Point,Seattle Parks and Recreation,Seattle Parks and Recreation,,,Weekly,http://gisrevprxy.seattle.gov/arcgis/rest/services/DPR_EXT/ParksExternalWebsite/MapServer/16,,,,,,,,,,,,,,,,,,aeug-9qi3,,,,,,,,,official,,,,,,,,,,,,,32,,,published,,,false,Seattle Parks and Recreation ARCGIS park feature map layer web services are hosted on Seattle Public Utilities' ARCGIS server. This web services URL provides a live read only data connection to the Seattle Parks and Recreations Football Field Point dataset.,,,data.seattle.gov,,,true,,2016-04-05T20:03Z,Public Domain,https://data.seattle.gov/resource/vghy-nwt5.json,,,,,2016-04-05T20:03Z,0,"seattle,parks,recreation,park,feature,gis,map,layer,web,services,endpoint,url,foodball,field,point",Parks and Recreation,,href,vghy-nwt5
https://data.seattle.gov/d/2day-rhn5,2010 Census Tracts,Seattle Information Technology,Alejandro Escobar,,,,,,,,,,,,,,,,,,,,,,y4bj-k9rq,,,,,,,,,community,,,,,,,,,,,,,22,,,published,,,false,,,,data.seattle.gov,,,true,,2015-05-16T00:38Z,,https://data.seattle.gov/resource/2day-rhn5.json,,,,,2019-02-28T18:41Z,334,,,,dataset,2day-rhn5
